year,season,league_name,week,team_1,team_2,Blue,Red,MH,PB,Start,set_number
2018.0,spring,CIS_CL,1,DA.A,DOL,DA.A,DOL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/530053?gameHash=d94dee88c965deb5&tab=overview,https://youtube.com/watch?v=5R0_H_hhnxg&t=2m47s,https://youtube.com/watch?v=5R0_H_hhnxg&t=10m58s,1.0
2018.0,spring,CIS_CL,1,CMCE,Aston,CMCE,Aston,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/530060?gameHash=c4715c42557977e0&tab=overview,https://www.youtube.com/watch?v=UuBhyU3TeVo&t=2m22s,https://www.youtube.com/watch?v=UuBhyU3TeVo&t=11m16s,1.0
2018.0,spring,CIS_CL,1,J.ICE,Salary,J.ICE,Salary,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/530063?gameHash=acf2cf66e0298fe4&tab=overview,https://www.youtube.com/watch?v=dVZs-9f9KOI&t=7m52s,https://www.youtube.com/watch?v=dVZs-9f9KOI#t=13m55s,1.0
2018.0,spring,CIS_CL,1,Aston,J.ICE,Aston,J.ICE,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/540082?gameHash=a48c28a2ba39676b&tab=overview,https://www.youtube.com/watch?v=piuiUH2Bc0k&t=0m53s,https://www.youtube.com/watch?v=piuiUH2Bc0k&t=10m32s,1.0
2018.0,spring,CIS_CL,1,Salary,DA.A,Salary,DA.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/540086?gameHash=d0a19ec47d2db635&tab=overview,https://www.youtube.com/watch?v=QvzcD6c032Y&t=0m49s,https://www.youtube.com/watch?v=QvzcD6c032Y&t=16m48s,1.0
2018.0,spring,CIS_CL,1,DOL,CMCE,DOL,CMCE,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/540090?gameHash=32da99e016a22c7f&tab=overview,https://www.youtube.com/watch?v=zOv6ynsYYC8&t=9m18s,https://www.youtube.com/watch?v=zOv6ynsYYC8&t=17m04s,1.0
2018.0,spring,CIS_CL,2,Salary,Aston,Salary,Aston,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/540307?gameHash=c5323c660f433edc&tab=overview,https://youtube.com/watch?v=2En4ubUAzKM&t=408,https://youtube.com/watch?v=2En4ubUAzKM&t=957,1.0
2018.0,spring,CIS_CL,2,J.ICE,DOL,J.ICE,DOL,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/540313?gameHash=89fecc72900f1f8b&tab=overview,https://youtube.com/watch?v=AsQe5H8598U&t=57,https://youtube.com/watch?v=AsQe5H8598U&t=507,1.0
2018.0,spring,CIS_CL,2,DA.A,CMCE,DA.A,CMCE,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/540318?gameHash=0a9756eab6d1ade4&tab=overview,https://youtube.com/watch?v=DXU5EycvkvQ&t=50,https://youtube.com/watch?v=DXU5EycvkvQ&t=631,1.0
2018.0,spring,CIS_CL,2,CMCE,J.ICE,CMCE,J.ICE,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/540352?gameHash=11fd4a466ae0b10f&tab=overview,https://youtube.com/watch?v=gUgnhvZGn4k&t=176,https://youtube.com/watch?v=gUgnhvZGn4k&t=709,1.0
2018.0,spring,CIS_CL,2,DOL,Salary,DOL,Salary,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/540355?gameHash=546772babfaf2fef&tab=overview,https://youtube.com/watch?v=SEE0Ycn_paw&t=56,https://youtube.com/watch?v=SEE0Ycn_paw&t=637,1.0
2018.0,spring,CIS_CL,2,Aston,DA.A,Aston,DA.A,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/540357?gameHash=06e886524948d6c7&tab=overview,https://youtube.com/watch?v=nNSH1cIsG4E&t=76,https://youtube.com/watch?v=nNSH1cIsG4E&t=676,1.0
2018.0,spring,CIS_CL,3,Salary,CMCE,Salary,CMCE,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/550019?gameHash=b81c57b52e62d72b&tab=overview,https://youtube.com/watch?v=ypPzdOq49Vk&t=248,https://youtube.com/watch?v=ypPzdOq49Vk&t=878,1.0
2018.0,spring,CIS_CL,3,DA.A,J.ICE,DA.A,J.ICE,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/550022?gameHash=733d875a5b86af1e&tab=overview,https://youtube.com/watch?v=kMvMuzzUx8w&t=49,https://youtube.com/watch?v=kMvMuzzUx8w&t=656,1.0
2018.0,spring,CIS_CL,3,Aston,DOL,Aston,DOL,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/550027?gameHash=33a2f05d09ca070a&tab=overview,https://youtube.com/watch?v=CQLKibyID18&t=106,https://youtube.com/watch?v=CQLKibyID18&t=639,1.0
2018.0,spring,CIS_CL,3,DOL,DA.A,DOL,DA.A,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/560043?gameHash=2a9e9fe7e7f74c26&tab=overview,https://youtube.com/watch?v=9a_yDBsNvmM&t=288,https://youtube.com/watch?v=9a_yDBsNvmM&t=836,1.0
2018.0,spring,CIS_CL,3,Aston,CMCE,Aston,CMCE,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/560046?gameHash=59d08b3fc3b91ae2&tab=overview,https://youtube.com/watch?v=3eEJwE4-Vjg&t=137,https://youtube.com/watch?v=3eEJwE4-Vjg&t=696,1.0
2018.0,spring,CIS_CL,3,Salary,J.ICE,Salary,J.ICE,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/560048?gameHash=4cb11c3e75f14807&tab=overview,https://youtube.com/watch?v=RWSiZNR52i0&t=97,https://youtube.com/watch?v=RWSiZNR52i0&t=738,1.0
2018.0,spring,CIS_CL,4,J.ICE,Aston,J.ICE,Aston,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/560307?gameHash=9d1fb904443ba4ed&tab=overview,https://youtube.com/watch?v=2bXRzIkASUs&t=1238,https://youtube.com/watch?v=2bXRzIkASUs&t=1695,1.0
2018.0,spring,CIS_CL,4,DA.A,Salary,DA.A,Salary,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/560315?gameHash=245e61f8b4cd4c29&tab=overview,https://youtube.com/watch?v=U6raKMj5qUg&t=48,https://youtube.com/watch?v=U6raKMj5qUg&t=656,1.0
2018.0,spring,CIS_CL,4,CMCE,DOL,CMCE,DOL,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/560318?gameHash=b84aa6d79d375010&tab=overview,https://youtube.com/watch?v=-3BaKRXPQa4&t=37,https://youtube.com/watch?v=-3BaKRXPQa4&t=576,1.0
2018.0,spring,CIS_CL,4,Aston,Salary,Aston,Salary,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/560344?gameHash=d906a59b8f1756be&tab=overview,https://youtube.com/watch?v=HXSVi2DTygU&t=415,https://youtube.com/watch?v=HXSVi2DTygU&t=1076,1.0
2018.0,spring,CIS_CL,4,DOL,J.ICE,DOL,J.ICE,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/560349?gameHash=0c54e4e3821191b6&tab=overview,https://youtube.com/watch?v=a1quSyYO89I&t=258,https://youtube.com/watch?v=a1quSyYO89I&t=766,1.0
2018.0,spring,CIS_CL,4,CMCE,DA.A,CMCE,DA.A,https://matchhistory.ru.leagueoflegends.com/ru/#match-details/ESPORTSTMNT02/560350?gameHash=1ed80cf5b9f93356&tab=overview,https://youtube.com/watch?v=u3IbNedghGI&t=246,https://youtube.com/watch?v=u3IbNedghGI&t=759,1.0
2018.0,spring,CIS_CL,5,J.ICE,CMCE,J.ICE,CMCE,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/580062?gameHash=e8f1e743e140dfef&tab=overview,https://youtube.com/watch?v=I38tm0SPjWY&t=130,https://youtube.com/watch?v=I38tm0SPjWY&t=648,1.0
2018.0,spring,CIS_CL,5,Salary,DOL,Salary,DOL,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/580071?gameHash=8b875c0b670feb51&tab=overview,https://youtube.com/watch?v=IMn9NwO6f2Q&t=59,https://youtube.com/watch?v=IMn9NwO6f2Q&t=672,1.0
2018.0,spring,CIS_CL,5,DA.A,Aston,DA.A,Aston,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/580084?gameHash=afbd3d51025c789a&tab=overview,https://youtube.com/watch?v=5MzOOgNmDQc&t=215,https://youtube.com/watch?v=5MzOOgNmDQc&t=878,1.0
2018.0,spring,CIS_CL,5,CMCE,Salary,CMCE,Salary,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/580110?gameHash=a04d9e1374794cd6&tab=overview,https://youtube.com/watch?v=lhqLqQ4eoJ4&t=337,https://youtube.com/watch?v=lhqLqQ4eoJ4&t=968,1.0
2018.0,spring,CIS_CL,5,J.ICE,DA.A,J.ICE,DA.A,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/580114?gameHash=011c057d85d03459&tab=overview,https://youtube.com/watch?v=UL-84-bb9Es&t=139,https://youtube.com/watch?v=UL-84-bb9Es&t=676,1.0
2018.0,spring,CIS_CL,5,DOL,Aston,DOL,Aston,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/580121?gameHash=b56689079cda0a33&tab=overview,https://youtube.com/watch?v=nf61YdoNL-g&t=145,https://youtube.com/watch?v=nf61YdoNL-g&t=1198,1.0
